user_id,date,screen_time_minutes,keystroke_speed_wpm,sleep_hours_last_night,task_switch_frequency_per_hr,break_frequency_per_hr,stress_level
U0007,2025-02-06,311.92,59.14,7.23,6.38,2.02,34.4
U0007,2025-02-07,315.46,57.42,5.48,3.5,1.92,55.3
U0007,2025-02-08,209.7,58.12,8.41,6.2,1.56,10.35
U0007,2025-02-09,226.09,57.04,5.91,5.02,1.76,19.74
U0007,2025-02-10,346.23,59.65,7.54,5.83,2.12,27.08
U0007,2025-02-11,413.32,51.28,4.84,6.34,2.01,41.16
U0007,2025-02-12,359.29,53.94,5.87,6.75,2.45,48.92
U0007,2025-02-13,421.13,56.96,5.07,8.76,2.61,61.41
U0007,2025-02-14,434.59,62.58,6.71,10.16,1.35,51.12
U0007,2025-02-15,272.72,54.6,7.32,6.21,1.88,21.64
U0007,2025-02-16,269.21,59.73,8.02,4.44,1.91,24.78
U0007,2025-02-17,386.18,53.29,5.87,6.43,1.0,51.81
U0007,2025-02-18,302.03,58.43,7.46,7.24,1.13,35.91
U0007,2025-02-19,343.16,63.19,6.75,8.33,1.88,49.3
U0007,2025-02-20,379.73,57.64,7.71,5.7,2.13,22.74
U0007,2025-02-21,286.6,57.28,6.08,6.4,2.11,36.92
U0007,2025-02-22,237.73,52.97,8.99,6.06,1.45,8.66
U0007,2025-02-23,233.57,57.3,8.5,3.21,2.5,5.48
U0007,2025-02-24,337.82,54.24,6.45,5.27,1.46,32.84
U0007,2025-02-25,284.46,52.06,4.83,5.01,2.22,38.02
U0007,2025-02-26,326.41,47.18,5.62,5.81,1.66,53.44
U0007,2025-02-27,400.71,51.03,5.82,3.37,1.37,63.49
U0007,2025-02-28,371.7,47.61,6.66,4.87,1.46,49.69
U0007,2025-03-01,237.43,49.8,8.66,8.34,1.35,25.65
U0008,2025-01-01,429.15,80.1,7.99,1.14,1.86,26.52
U0008,2025-01-02,335.24,77.87,6.82,8.41,2.62,30.91
U0008,2025-01-03,381.98,75.5,7.82,1.07,1.75,27.52
U0008,2025-01-04,221.99,89.22,8.63,4.68,2.15,0.0
U0008,2025-01-05,225.92,71.67,9.84,5.58,1.55,0.0
U0008,2025-01-06,379.1,80.03,7.31,4.62,2.03,24.46
U0008,2025-01-07,353.65,75.47,6.51,7.39,2.06,24.47
U0008,2025-01-08,419.54,80.73,7.27,3.04,1.66,23.16
U0008,2025-01-09,422.72,79.61,6.5,5.75,2.68,35.02
U0008,2025-01-10,345.19,74.55,6.72,4.48,2.41,30.1
U0008,2025-01-11,245.49,66.94,7.71,1.0,1.7,7.03
U0008,2025-01-12,255.98,82.85,5.62,5.03,1.51,17.71
U0008,2025-01-13,408.44,80.67,9.27,12.85,0.96,36.07
U0008,2025-01-14,411.4,77.9,6.58,4.15,1.72,29.05
U0008,2025-01-15,432.25,83.48,5.35,4.53,2.59,34.21
U0008,2025-01-16,378.39,81.14,7.19,3.27,2.25,32.4
U0008,2025-01-17,390.99,77.24,6.22,8.51,1.41,51.79
U0008,2025-01-18,275.58,80.65,8.17,5.39,2.35,0.0
U0008,2025-01-19,330.08,79.78,7.19,6.07,1.52,8.93
U0008,2025-01-20,445.2,75.11,7.86,4.54,1.18,21.91
U0008,2025-01-21,377.48,75.79,7.86,2.69,1.45,23.26
U0008,2025-01-22,420.29,69.88,6.81,5.02,3.04,25.29
U0008,2025-01-23,435.19,73.38,7.69,8.49,2.47,30.32
U0008,2025-01-24,348.69,75.62,8.0,4.01,1.58,18.27
U0008,2025-01-25,355.54,68.57,8.59,4.86,1.32,19.4
U0008,2025-01-26,283.23,82.39,9.28,7.5,2.95,9.02
U0008,2025-01-27,437.14,80.46,6.65,6.01,2.09,22.39
U0008,2025-01-28,394.1,84.23,5.84,7.19,1.79,40.91
U0008,2025-01-29,401.96,67.17,5.91,7.66,1.59,52.08
U0008,2025-01-30,391.9,73.17,6.43,10.7,1.8,50.28
U0008,2025-01-31,328.84,80.66,7.35,5.98,1.47,57.2
U0008,2025-02-01,215.6,72.32,7.08,9.0,0.76,20.84
U0008,2025-02-02,303.3,78.61,7.91,7.22,1.28,14.39
U0008,2025-02-03,390.06,77.87,7.28,10.21,1.66,39.32
U0008,2025-02-04,384.41,75.29,5.72,7.98,1.31,55.69
U0008,2025-02-05,389.17,74.74,5.9,8.83,1.18,62.04
U0008,2025-02-06,449.94,74.62,4.68,11.15,0.38,81.76
U0008,2025-02-07,363.2,81.17,6.58,7.04,0.78,75.54
U0008,2025-02-08,260.66,74.08,7.16,8.09,1.01,50.14
U0008,2025-02-09,292.94,81.27,6.85,8.79,1.17,58.38
U0008,2025-02-10,475.08,81.16,5.6,10.31,1.66,79.77
U0008,2025-02-11,410.8,71.97,6.57,12.12,0.73,89.26
U0008,2025-02-12,388.87,71.76,7.6,11.5,0.1,77.64
U0008,2025-02-13,432.66,78.94,5.05,8.1,1.53,79.75
U0008,2025-02-14,377.12,80.49,8.21,11.06,0.65,77.69
U0008,2025-02-15,304.23,74.5,7.07,5.18,0.44,52.62
U0008,2025-02-16,224.04,69.32,8.06,7.62,0.67,44.21
U0008,2025-02-17,375.64,71.45,6.49,10.47,0.1,80.78
U0008,2025-02-18,379.95,71.7,6.94,8.91,0.14,80.81
U0008,2025-02-19,418.4,76.9,6.91,6.95,1.24,70.88
U0008,2025-02-20,302.74,78.84,7.71,8.02,0.82,69.8
U0008,2025-02-21,373.78,73.68,7.5,5.81,1.77,55.38
U0008,2025-02-22,261.6,76.69,5.46,3.46,1.33,41.17
U0008,2025-02-23,310.61,71.77,8.97,6.32,0.75,28.12
U0008,2025-02-24,405.58,81.27,6.47,6.41,1.48,53.89
U0008,2025-02-25,383.82,71.87,7.39,9.35,0.98,55.08
U0008,2025-02-26,346.9,79.67,7.63,8.28,0.89,51.09
U0008,2025-02-27,458.35,71.69,6.08,7.62,1.54,73.8
U0008,2025-02-28,408.54,85.84,7.92,6.23,0.62,48.8
U0008,2025-03-01,193.73,80.44,9.08,7.64,2.35,21.68
U0009,2025-01-01,294.16,62.1,7.38,7.37,1.41,32.25
U0009,2025-01-02,176.22,68.98,8.07,6.84,1.62,23.58
U0009,2025-01-03,315.31,62.51,5.51,6.11,1.37,34.03
U0009,2025-01-04,124.23,62.51,9.3,4.37,1.99,0.0
U0009,2025-01-05,85.45,69.4,7.73,2.44,2.09,2.39
U0009,2025-01-06,326.64,68.13,5.29,4.43,1.76,34.13
U0009,2025-01-07,245.86,61.33,5.75,7.47,1.24,43.02
U0009,2025-01-08,258.65,57.0,4.69,9.77,1.98,55.8
U0009,2025-01-09,283.01,50.55,6.8,9.83,2.27,57.96
U0009,2025-01-10,214.12,53.25,5.3,8.6,1.54,63.4
U0009,2025-01-11,173.3,58.75,7.17,6.3,1.89,42.69
U0009,2025-01-12,161.02,70.43,8.18,7.36,1.04,33.62
U0009,2025-01-13,238.79,54.59,4.96,6.54,1.16,60.51
U0009,2025-01-14,228.35,59.34,4.06,7.08,0.25,75.47
U0009,2025-01-15,268.88,50.46,7.69,8.56,0.7,61.76
U0009,2025-01-16,253.64,61.84,7.61,8.77,2.15,44.61
U0009,2025-01-17,237.37,57.35,4.81,7.94,0.75,72.19
U0009,2025-01-18,186.76,67.34,10.37,8.91,0.72,37.01
U0009,2025-01-19,174.76,49.05,8.03,10.22,1.78,34.55
U0009,2025-01-20,280.58,51.16,5.21,3.67,1.72,47.15
U0009,2025-01-21,207.45,60.62,6.39,6.66,1.92,55.4
U0009,2025-01-22,263.45,50.54,8.14,7.76,1.43,49.68
U0009,2025-01-23,274.26,49.48,6.05,6.33,0.25,58.13
U0009,2025-01-24,343.32,49.29,5.19,9.78,1.15,95.23
U0009,2025-01-25,57.92,49.19,7.51,8.13,0.6,45.42
U0009,2025-01-26,231.07,60.27,7.32,9.11,1.59,52.3
U0009,2025-01-27,259.22,49.27,5.98,9.0,1.3,65.35
U0009,2025-01-28,342.4,45.56,6.11,10.91,1.52,90.65
U0009,2025-01-29,221.84,55.64,6.14,11.92,0.14,90.39
U0009,2025-01-30,284.33,50.71,6.05,11.06,1.4,95.09
U0009,2025-01-31,196.73,56.73,6.14,12.44,0.1,100.0
U0009,2025-02-01,106.31,49.49,8.86,12.5,0.55,65.2
U0009,2025-02-02,190.75,52.26,9.11,13.25,0.85,59.17
U0009,2025-02-03,355.9,57.11,8.29,10.94,0.16,66.22
U0009,2025-02-04,260.19,49.59,6.84,10.07,1.6,76.38
U0009,2025-02-05,198.91,50.94,5.41,9.2,0.42,80.95
U0009,2025-02-06,121.82,61.3,6.41,13.05,0.34,91.18
U0009,2025-02-07,259.33,46.7,5.38,13.34,0.51,100.0
U0009,2025-02-08,141.53,44.34,8.12,10.06,0.59,64.77
U0009,2025-02-09,59.95,52.37,7.83,11.02,0.72,59.89
U0009,2025-02-10,305.55,57.6,5.54,10.51,0.1,90.83
U0009,2025-02-11,258.61,52.31,6.48,9.88,0.89,87.46
U0009,2025-02-12,275.97,46.41,5.98,13.2,1.17,100.0
U0009,2025-02-13,213.25,41.86,6.5,13.62,0.1,100.0
U0009,2025-02-14,184.91,39.91,7.14,11.42,0.63,100.0
U0009,2025-02-15,153.21,51.92,9.65,10.28,0.49,79.43
U0009,2025-02-16,140.72,48.61,5.83,13.31,0.1,89.4
U0009,2025-02-17,227.46,41.96,6.26,12.61,1.03,98.51
U0009,2025-02-18,200.53,48.02,5.5,18.9,0.1,100.0
U0009,2025-02-19,307.85,43.58,6.89,10.52,0.1,100.0
U0009,2025-02-20,284.56,55.35,8.33,10.66,0.1,100.0
U0009,2025-02-21,170.51,47.47,4.98,13.64,0.1,100.0
U0009,2025-02-22,136.53,45.08,7.14,11.86,0.1,100.0
U0009,2025-02-23,176.77,48.1,10.17,13.46,0.54,87.58
U0009,2025-02-24,240.25,54.4,7.45,13.64,0.1,100.0
U0009,2025-02-25,216.2,44.65,6.83,11.37,0.1,100.0
U0009,2025-02-26,221.01,49.83,7.88,9.37,0.21,94.84
U0009,2025-02-27,301.72,50.52,4.98,17.84,0.1,100.0
U0009,2025-02-28,282.87,47.11,7.69,11.72,0.41,100.0
U0009,2025-03-01,225.88,50.31,7.68,12.92,0.1,75.15
U0010,2025-01-01,279.73,73.47,9.59,4.43,2.6,19.64
U0010,2025-01-02,327.07,68.5,7.21,5.09,2.95,20.7
U0010,2025-01-03,345.63,74.23,7.75,3.72,2.05,27.09
U0010,2025-01-04,160.08,76.7,11.42,5.74,1.94,0.0
U0010,2025-01-05,183.04,76.94,9.59,4.09,2.5,0.0
U0010,2025-01-06,343.53,80.44,8.2,6.1,2.22,15.2
U0010,2025-01-07,327.64,89.5,8.73,5.02,1.48,19.9
U0010,2025-01-08,283.57,84.36,9.57,2.48,2.37,16.77
U0010,2025-01-09,326.49,80.41,8.44,3.56,2.42,27.01
U0010,2025-01-10,294.72,78.76,9.14,4.7,2.6,20.75
U0010,2025-01-11,173.54,71.67,8.96,5.42,2.05,11.51
U0010,2025-01-12,294.52,81.06,9.22,6.68,2.61,10.14
U0010,2025-01-13,297.07,77.29,9.45,3.14,2.04,12.77
U0010,2025-01-14,346.95,83.38,7.2,3.54,1.49,21.83
U0010,2025-01-15,299.36,71.22,8.61,2.37,2.14,6.79
U0010,2025-01-16,304.14,72.71,9.59,5.05,2.11,16.54
U0010,2025-01-17,389.82,85.39,7.03,4.24,2.26,27.66
U0010,2025-01-18,273.48,82.69,9.09,3.34,0.99,5.36
U0010,2025-01-19,185.76,71.35,10.88,4.18,2.24,0.0
U0010,2025-01-20,298.27,73.42,8.73,4.64,0.91,18.67
U0010,2025-01-21,244.92,77.86,10.01,4.09,1.71,17.92
U0010,2025-01-22,284.01,79.78,10.49,4.96,2.16,13.92
U0010,2025-01-23,348.3,79.84,7.77,3.87,1.29,23.81
U0010,2025-01-24,357.6,74.49,8.06,3.48,1.11,30.08
U0010,2025-01-25,135.97,78.32,8.25,6.83,1.64,4.34
U0010,2025-01-26,143.62,80.72,9.03,3.9,2.16,0.0
U0010,2025-01-27,369.9,77.38,8.76,5.44,2.78,16.87
U0010,2025-01-28,271.16,71.45,7.94,1.8,1.39,18.46
U0010,2025-01-29,334.36,85.62,7.69,5.03,2.4,29.73
U0010,2025-01-30,257.45,72.07,8.75,1.41,1.81,17.07
U0010,2025-01-31,257.97,80.41,8.18,3.9,2.66,19.35
U0010,2025-02-01,124.83,84.3,11.28,5.96,1.9,0.0
U0010,2025-02-02,127.22,79.88,11.12,2.83,1.78,0.0
U0010,2025-02-03,296.08,83.29,8.3,2.26,2.8,16.98
U0010,2025-02-04,290.42,85.45,9.67,4.71,1.84,18.98
U0010,2025-02-05,362.87,79.11,7.47,3.84,1.7,17.88
U0010,2025-02-06,299.37,78.36,8.05,4.57,1.81,20.34
U0010,2025-02-07,385.67,86.12,8.9,9.83,1.76,28.79
U0010,2025-02-08,218.06,74.7,9.84,7.38,2.48,3.29
U0010,2025-02-09,182.42,77.68,8.55,6.57,2.15,4.38
U0010,2025-02-10,180.76,79.11,8.01,6.7,2.35,19.12
U0010,2025-02-11,225.39,84.36,7.78,3.89,2.08,20.57
U0010,2025-02-12,339.22,75.61,9.37,4.74,2.83,12.43
U0010,2025-02-13,296.76,72.72,10.2,5.98,2.15,26.31
U0010,2025-02-14,269.37,70.9,7.93,4.82,1.96,28.29
U0010,2025-02-15,188.58,73.33,11.03,6.7,1.48,0.0
U0010,2025-02-16,137.82,72.5,10.83,5.34,2.34,2.95
U0010,2025-02-17,345.49,69.09,9.47,6.73,1.71,18.21
U0010,2025-02-18,286.52,75.41,9.59,1.0,1.79,16.07
U0010,2025-02-19,330.52,72.35,9.12,4.5,2.16,27.97
U0010,2025-02-20,334.68,81.55,7.41,1.25,2.21,27.06
U0010,2025-02-21,307.48,78.64,9.17,6.54,1.7,26.83
U0010,2025-02-22,106.22,72.64,10.39,5.69,2.73,0.0
U0010,2025-02-23,196.84,81.24,10.16,2.9,2.68,3.88
U0010,2025-02-24,260.7,71.33,11.73,5.18,1.74,9.25
U0010,2025-02-25,274.08,69.95,8.46,4.06,1.01,22.97
U0010,2025-02-26,312.53,68.01,6.52,4.36,2.82,26.48
U0010,2025-02-27,309.85,90.35,7.72,5.75,1.95,18.16
U0010,2025-02-28,305.55,75.95,7.82,6.27,2.01,21.09
U0010,2025-03-01,200.19,84.28,9.1,4.57,1.74,0.0
U0011,2025-01-01,176.46,44.56,10.45,5.43,1.84,10.57
U0011,2025-01-02,227.69,41.56,10.69,2.7,0.58,7.48
U0011,2025-01-03,228.2,48.49,10.63,6.85,3.1,8.98
U0011,2025-01-04,100.42,62.72,9.94,4.79,2.2,0.0
U0011,2025-01-05,74.48,52.19,11.35,5.44,1.49,0.0
U0011,2025-01-06,222.63,50.04,11.1,3.1,2.16,0.0
U0011,2025-01-07,223.26,54.28,9.04,3.17,1.71,9.76
U0011,2025-01-08,168.82,49.21,11.29,4.27,1.0,5.05
U0011,2025-01-09,170.56,56.0,9.36,4.27,2.02,12.46
U0011,2025-01-10,227.57,49.04,9.16,7.28,1.81,14.73
U0011,2025-01-11,30.0,42.55,12.0,7.04,2.39,0.0
U0011,2025-01-12,30.0,44.75,11.98,7.7,2.44,0.0
U0011,2025-01-13,236.36,47.71,9.91,3.65,1.45,4.33
U0011,2025-01-14,262.22,46.78,11.09,4.51,1.05,5.78
U0011,2025-01-15,194.27,45.47,8.63,8.37,2.5,25.18
U0011,2025-01-16,177.95,48.66,8.99,7.14,2.64,15.16
U0011,2025-01-17,191.89,35.08,9.28,5.51,2.24,23.03
U0011,2025-01-18,30.0,35.49,11.54,5.78,1.95,0.0
U0011,2025-01-19,34.43,48.47,11.41,1.0,2.66,0.0
U0011,2025-01-20,159.65,49.07,9.99,5.03,2.24,3.59
U0011,2025-01-21,146.08,45.63,7.83,4.21,1.64,12.68
U0011,2025-01-22,167.1,43.81,11.18,4.65,2.25,5.11
U0011,2025-01-23,184.44,53.52,9.98,3.06,2.49,8.62
U0011,2025-01-24,170.14,48.33,8.56,5.79,2.13,24.88
U0011,2025-01-25,109.09,47.37,8.74,4.39,2.37,0.0
U0011,2025-01-26,30.0,51.5,11.35,5.49,1.45,0.0
U0011,2025-01-27,153.17,49.39,8.7,4.59,1.41,1.33
U0011,2025-01-28,177.35,45.95,9.74,6.6,1.07,12.24
U0011,2025-01-29,173.62,40.43,10.23,7.18,2.45,20.24
U0011,2025-01-30,188.64,54.54,11.95,2.25,2.26,12.3
U0011,2025-01-31,246.79,45.59,10.09,4.21,1.43,11.34
U0011,2025-02-01,134.29,48.25,9.26,1.32,2.45,0.0
U0011,2025-02-02,30.0,48.81,11.87,1.0,2.3,0.0
U0011,2025-02-03,198.32,43.19,10.14,5.47,2.52,1.15
U0011,2025-02-04,87.13,44.13,11.09,4.24,2.27,0.0
U0011,2025-02-05,186.2,51.11,8.42,5.58,1.0,11.71
U0011,2025-02-06,118.08,42.54,10.6,4.81,1.0,5.28
U0011,2025-02-07,185.82,50.46,9.08,9.19,1.24,28.25
U0011,2025-02-08,80.69,45.6,12.0,5.29,1.67,0.0
U0011,2025-02-09,30.0,47.6,11.85,7.41,1.24,0.0
U0011,2025-02-10,155.35,45.25,9.8,8.3,1.64,6.95
U0011,2025-02-11,160.54,52.3,8.43,4.61,1.77,12.38
U0011,2025-02-12,193.47,49.17,7.92,7.79,1.48,18.28
U0011,2025-02-13,188.0,48.11,9.5,7.44,1.46,13.26
U0011,2025-02-14,167.93,39.7,10.71,6.86,2.55,17.63
U0011,2025-02-15,90.18,45.42,12.0,1.68,2.25,0.0
U0011,2025-02-16,76.55,53.42,10.85,5.65,3.14,0.0
U0011,2025-02-17,97.26,48.88,9.59,4.5,1.16,8.23
U0011,2025-02-18,218.11,51.55,10.39,4.18,2.14,11.73
U0011,2025-02-19,162.04,59.13,10.12,3.95,2.02,4.62
U0011,2025-02-20,206.72,39.6,9.89,5.81,1.61,11.92
U0011,2025-02-21,82.16,58.86,10.11,5.59,1.61,13.24
U0011,2025-02-22,50.61,45.56,11.35,6.15,1.93,0.0
U0011,2025-02-23,83.48,45.98,11.54,6.68,1.32,0.0
U0011,2025-02-24,223.24,51.2,8.71,7.66,2.66,13.92
U0011,2025-02-25,183.26,52.88,8.8,4.77,1.81,14.41
U0011,2025-02-26,184.2,45.47,10.55,6.55,1.97,2.99
U0011,2025-02-27,173.1,37.55,10.71,7.74,1.46,19.66
U0011,2025-02-28,154.63,46.77,10.62,4.36,2.05,15.63
U0011,2025-03-01,30.0,37.49,11.43,5.45,1.72,0.0
U0012,2025-01-01,258.33,70.27,7.98,5.2,2.24,28.5
U0012,2025-01-02,182.89,75.28,7.7,3.75,2.05,17.95
U0012,2025-01-03,249.96,66.91,7.66,6.32,2.59,35.45
U0012,2025-01-04,137.61,70.32,10.54,4.31,2.19,0.0
U0012,2025-01-05,106.24,76.28,8.55,7.57,2.65,5.79
U0012,2025-01-06,228.41,77.85,9.04,5.9,2.45,6.54
U0012,2025-01-07,201.64,68.69,8.4,5.57,1.58,20.83
U0012,2025-01-08,133.52,72.36,8.16,4.25,2.0,25.0
U0012,2025-01-09,235.68,77.02,6.96,3.23,2.73,25.27
U0012,2025-01-10,121.61,69.87,7.69,2.29,1.21,23.71
U0012,2025-01-11,102.35,76.13,9.48,3.51,1.98,0.0
U0012,2025-01-12,102.39,71.72,9.85,3.13,1.91,0.0
U0012,2025-01-13,220.76,68.95,7.78,6.08,2.67,10.41
U0012,2025-01-14,223.96,67.72,10.17,6.53,1.97,10.71
U0012,2025-01-15,247.81,80.12,8.36,7.4,1.45,27.36
U0012,2025-01-16,211.5,73.57,8.01,6.53,1.48,34.34
U0012,2025-01-17,178.38,74.04,6.37,5.63,1.34,42.9
U0012,2025-01-18,74.58,81.63,9.57,6.68,2.44,0.0
U0012,2025-01-19,71.76,76.05,9.62,4.39,2.35,0.0
U0012,2025-01-20,132.92,78.62,9.82,3.86,2.43,0.5
U0012,2025-01-21,205.92,72.13,9.65,3.3,1.86,9.09
U0012,2025-01-22,257.72,68.78,7.75,8.64,1.72,30.36
U0012,2025-01-23,160.98,80.8,8.41,4.98,2.89,15.5
U0012,2025-01-24,229.91,81.48,7.43,2.24,1.9,20.65
U0012,2025-01-25,85.73,73.28,9.84,7.58,2.21,6.13
U0012,2025-01-26,127.47,68.84,9.48,8.66,1.63,0.59
U0012,2025-01-27,256.96,68.4,7.32,5.04,1.87,24.75
U0012,2025-01-28,223.97,74.94,7.63,4.38,2.57,3.54
U0012,2025-01-29,200.52,83.0,8.18,4.18,2.34,14.91
U0012,2025-01-30,223.94,77.86,6.84,2.37,1.85,29.55
U0012,2025-01-31,187.49,71.27,8.8,1.0,2.26,10.47
U0012,2025-02-01,30.0,83.41,7.68,4.22,1.88,15.15
U0012,2025-02-02,30.0,73.42,9.53,6.25,2.02,1.26
U0012,2025-02-03,302.25,70.66,8.9,4.5,1.54,26.6
U0012,2025-02-04,236.22,78.25,7.5,4.68,1.68,28.84
U0012,2025-02-05,206.88,77.92,7.34,1.74,2.24,12.93
U0012,2025-02-06,161.96,79.83,9.02,8.13,1.41,18.14
U0012,2025-02-07,256.14,70.68,9.09,3.1,1.28,19.04
U0012,2025-02-08,96.22,73.19,9.61,5.54,2.22,0.0
U0012,2025-02-09,90.84,69.7,9.21,2.11,2.33,0.0
U0012,2025-02-10,199.49,74.2,8.77,8.11,2.25,18.82
U0012,2025-02-11,180.3,75.07,8.76,4.92,3.19,18.47
U0012,2025-02-12,210.31,64.5,8.92,9.22,1.61,22.3
U0012,2025-02-13,295.14,68.72,8.23,4.9,1.48,26.79
U0012,2025-02-14,248.38,74.77,8.49,6.11,2.1,21.2
U0012,2025-02-15,57.18,74.67,10.46,5.83,2.8,0.0
U0012,2025-02-16,36.4,73.84,9.83,3.35,2.29,0.0
U0012,2025-02-17,175.54,67.18,8.59,7.56,1.67,20.25
U0012,2025-02-18,235.38,78.02,6.93,5.77,1.5,24.91
U0012,2025-02-19,193.91,79.81,7.01,6.59,2.01,19.31
U0012,2025-02-20,206.15,80.06,8.84,4.34,0.36,17.95
U0012,2025-02-21,203.76,66.21,9.4,3.04,3.38,13.43
U0012,2025-02-22,56.0,71.0,10.43,4.38,1.56,0.0
U0012,2025-02-23,67.92,77.09,7.8,1.1,0.97,4.93
U0012,2025-02-24,202.7,70.36,8.7,3.38,2.79,9.26
U0012,2025-02-25,163.42,81.8,8.86,4.16,2.38,3.14
U0012,2025-02-26,169.1,72.89,8.86,5.83,1.83,21.96
U0012,2025-02-27,257.37,74.52,7.26,2.34,2.34,21.13
U0012,2025-02-28,220.24,77.77,6.49,3.45,2.09,38.42
U0012,2025-03-01,89.46,69.99,7.78,2.43,2.04,12.34
U0013,2025-01-01,333.43,66.44,8.72,5.59,2.2,18.32
U0013,2025-01-02,475.19,66.7,6.91,5.22,2.31,25.28
U0013,2025-01-03,409.17,72.62,8.24,5.26,1.93,23.22
U0013,2025-01-04,188.55,64.32,8.86,1.0,1.85,0.0
U0013,2025-01-05,388.44,74.68,9.84,2.51,2.12,0.0
U0013,2025-01-06,309.68,70.04,7.17,3.64,2.48,20.56
U0013,2025-01-07,377.7,69.83,9.56,4.07,1.69,12.03
U0013,2025-01-08,335.25,75.92,8.69,5.45,2.32,13.73
U0013,2025-01-09,344.36,67.26,6.97,2.87,2.0,14.85
U0013,2025-01-10,400.17,70.89,7.07,4.22,1.49,23.6
U0013,2025-01-11,209.41,70.89,9.31,3.38,1.86,0.0
U0013,2025-01-12,226.66,74.5,9.99,6.65,2.08,0.0
U0013,2025-01-13,388.93,72.88,8.4,6.78,2.18,18.13
U0013,2025-01-14,408.92,71.93,7.29,2.72,2.18,22.68
U0013,2025-01-15,311.91,67.16,9.07,7.19,0.9,28.35
U0013,2025-01-16,353.45,66.5,9.31,4.63,2.09,20.0
U0013,2025-01-17,414.2,60.87,8.19,6.17,1.9,27.29
U0013,2025-01-18,193.32,71.81,8.96,7.05,1.8,4.55
U0013,2025-01-19,285.53,72.72,9.23,5.65,1.31,2.21
U0013,2025-01-20,318.94,67.12,9.25,6.05,1.94,17.11
U0013,2025-01-21,340.48,66.7,7.79,3.12,2.56,14.36
U0013,2025-01-22,345.05,74.42,9.64,1.0,1.52,14.56
U0013,2025-01-23,387.51,55.45,5.94,3.49,2.22,37.89
U0013,2025-01-24,453.59,72.65,8.04,5.22,1.82,43.09
U0013,2025-01-25,244.82,70.71,10.31,3.69,1.98,0.0
U0013,2025-01-26,218.17,70.48,12.0,4.66,1.32,0.0
U0013,2025-01-27,430.48,74.34,7.36,4.38,2.61,17.68
U0013,2025-01-28,441.91,71.54,7.86,5.02,1.88,21.81
U0013,2025-01-29,371.91,70.35,7.67,6.33,1.97,21.0
U0013,2025-01-30,361.62,59.88,8.37,9.55,1.38,22.24
U0013,2025-01-31,392.08,72.82,7.75,6.02,1.91,28.63
U0013,2025-02-01,348.31,64.44,10.59,8.25,2.19,4.0
U0013,2025-02-02,317.84,65.27,7.99,4.97,1.1,4.11
U0013,2025-02-03,402.79,68.26,6.28,6.6,1.64,28.31
U0013,2025-02-04,401.9,66.6,7.06,5.64,1.56,31.69
U0013,2025-02-05,284.39,61.03,9.23,5.68,2.01,21.24
U0013,2025-02-06,316.93,66.78,8.19,6.22,1.22,24.83
U0013,2025-02-07,439.45,68.3,8.29,8.48,3.03,18.59
U0013,2025-02-08,293.02,79.5,9.91,4.97,2.25,0.0
U0013,2025-02-09,278.2,66.49,8.97,5.9,1.4,1.35
U0013,2025-02-10,409.99,62.27,8.08,3.47,2.03,21.24
U0013,2025-02-11,371.44,71.9,8.69,5.15,1.49,19.33
U0013,2025-02-12,475.24,66.2,7.19,6.29,1.99,21.14
U0013,2025-02-13,298.77,70.72,6.29,3.07,1.57,32.22
U0013,2025-02-14,340.72,70.48,8.12,5.19,1.51,30.94
U0013,2025-02-15,269.6,72.09,10.35,5.79,2.23,0.0
U0013,2025-02-16,229.97,65.08,9.74,6.26,1.69,0.0
U0013,2025-02-17,410.84,68.49,9.24,4.75,1.89,17.93
U0013,2025-02-18,314.98,69.97,8.51,4.92,1.12,18.31
U0013,2025-02-19,317.44,67.92,7.35,1.14,1.66,31.16
U0013,2025-02-20,405.74,72.74,8.84,3.99,1.92,16.65
U0013,2025-02-21,383.93,61.51,7.06,4.17,1.5,31.04
U0013,2025-02-22,319.9,57.9,11.49,5.92,2.11,0.0
U0013,2025-02-23,233.38,68.94,8.29,3.16,2.87,0.0
U0013,2025-02-24,359.72,75.07,8.14,3.22,1.24,18.18
U0013,2025-02-25,355.1,65.32,8.81,5.3,2.39,27.59
U0013,2025-02-26,374.72,74.82,9.01,6.45,2.03,23.21
U0013,2025-02-27,383.08,65.34,7.79,3.97,1.4,32.99
U0013,2025-02-28,351.71,55.14,8.2,7.64,2.08,28.58
U0013,2025-03-01,331.32,70.41,9.21,2.89,1.87,2.03
U0014,2025-01-01,291.39,83.9,8.77,6.31,2.49,21.99
U0014,2025-01-02,213.69,81.7,8.97,6.32,1.8,26.99
U0014,2025-01-03,253.46,76.06,9.02,2.73,1.79,18.48
U0014,2025-01-04,254.86,82.45,9.44,5.58,1.62,11.99
U0014,2025-01-05,184.65,85.61,10.41,3.9,1.33,4.0
U0014,2025-01-06,400.29,82.72,10.86,4.25,2.56,6.85
U0014,2025-01-07,190.26,76.94,10.18,6.32,2.51,16.27
U0014,2025-01-08,302.55,85.75,11.19,3.95,2.3,4.49
U0014,2025-01-09,346.51,86.76,8.88,4.66,2.04,28.15
U0014,2025-01-10,296.38,83.97,10.26,3.04,2.14,20.41
U0014,2025-01-11,156.2,76.35,10.25,3.04,1.86,4.4
U0014,2025-01-12,172.32,79.25,10.26,7.74,1.51,1.74
U0014,2025-01-13,288.03,85.57,10.22,5.42,2.1,13.46
U0014,2025-01-14,293.64,72.1,9.05,3.61,1.09,22.05
